"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9148454240495","gid://shopify/Product/9148454240495","Bluehost CLOUD 25 – High-Capacity Cloud Hosting for Agencies & Power Users","bluehost-cloud-25-high-capacity-cloud-hosting-for-agencies-power-users","Bluehost","ACTIVE","","url","https://www.bluehost.com/cloud-hosting?clickid=08b42548N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/cloud-hosting?clickid=08b42548N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/cloud-hosting?clickid=08b42548N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9148700786927","gid://shopify/Product/9148700786927","Bluehost CLOUD 50 – Ultra-High-Performance Cloud Hosting for Enterprise Workloads","bluehost-cloud-50-ultra-high-performance-cloud-hosting-for-enterprise-workloads","Bluehost","ACTIVE","","url","https://www.bluehost.com/cloud-hosting?clickid=0952fd5aN33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/cloud-hosting?clickid=0952fd5aN33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/cloud-hosting?clickid=0952fd5aN33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9149206036719","gid://shopify/Product/9149206036719","Bluehost Standard NVMe 4 VPS – Entry-Level Virtual Server with High-Speed Storage","bluehost-standard-nvme-4-vps-entry-level-virtual-server-with-high-speed-storage","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting?clickid=0a814430N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/vps-hosting?clickid=0a814430N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/vps-hosting?clickid=0a814430N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9149968482543","gid://shopify/Product/9149968482543","Bluehost Enhanced NVMe 8 VPS – High-Speed VPS with Expanded Storage","bluehost-enhanced-nvme-8-vps-high-speed-vps-with-expanded-storage","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting?clickid=0aaf5912N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/vps-hosting?clickid=0aaf5912N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/vps-hosting?clickid=0aaf5912N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9151930663151","gid://shopify/Product/9151930663151","Bluehost Ultimate NVMe 16 VPS – Maximum Power and Storage for High-Demand Applications","bluehost-ultimate-nvme-16-vps-maximum-power-and-storage-for-high-demand-applications","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting?clickid=0aeab467N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/vps-hosting?clickid=0aeab467N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/vps-hosting?clickid=0aeab467N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9152032506095","gid://shopify/Product/9152032506095","Bluehost NVMe 2 VPS – Affordable Entry-Level Virtual Server for Small Projects","bluehost-nvme-2-vps-affordable-entry-level-virtual-server-for-small-projects","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting","https://www.bluehost.com/vps-hosting","unreachable","403","https://www.bluehost.com/vps-hosting","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9152051544303","gid://shopify/Product/9152051544303","Bluehost NVMe 4 VPS – Faster Performance and More Storage for Growing Projects","bluehost-nvme-4-vps-faster-performance-and-more-storage-for-growing-projects","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting","https://www.bluehost.com/vps-hosting","unreachable","403","https://www.bluehost.com/vps-hosting","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9152072155375","gid://shopify/Product/9152072155375","Bluehost NVMe 8 VPS – High-Performance VPS for Larger Tech Stacks","bluehost-nvme-8-vps-high-performance-vps-for-larger-tech-stacks","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting","https://www.bluehost.com/vps-hosting","unreachable","403","https://www.bluehost.com/vps-hosting","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9152079003887","gid://shopify/Product/9152079003887","Bluehost NVMe 16 VPS – Maximum-Speed VPS for Heavy-Duty Applications","bluehost-nvme-16-vps-maximum-speed-vps-for-heavy-duty-applications","Bluehost","ACTIVE","","url","https://www.bluehost.com/vps-hosting","https://www.bluehost.com/vps-hosting","unreachable","403","https://www.bluehost.com/vps-hosting","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9152086507759","gid://shopify/Product/9152086507759","Bluehost Standard NVMe 32 Dedicated Server – High-Performance Hosting with Fully Dedicated Resources","bluehost-standard-nvme-32-dedicated-server-high-performance-hosting-with-fully-dedicated-resources","Bluehost","ACTIVE","","url","https://www.bluehost.com/dedicated-hosting?clickid=0c6b6104N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/dedicated-hosting?clickid=0c6b6104N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/dedicated-hosting?clickid=0c6b6104N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:4 | vendor_token_matches:1 | http_403"
"9152089653487","gid://shopify/Product/9152089653487","Bluehost Enhanced NVMe 64 Dedicated Server – High-Capacity Power for Heavy-Duty Applications","bluehost-enhanced-nvme-64-dedicated-server-high-capacity-power-for-heavy-duty-applications","Bluehost","ACTIVE","","url","https://www.bluehost.com/dedicated-hosting?clickid=0cedd776N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/dedicated-hosting?clickid=0cedd776N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/dedicated-hosting?clickid=0cedd776N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9152094666991","gid://shopify/Product/9152094666991","Bluehost Premium NVMe 128 Dedicated Server – Extreme Performance for Enterprise Workloads","bluehost-premium-nvme-128-dedicated-server-extreme-performance-for-enterprise-workloads","Bluehost","ACTIVE","","url","https://www.bluehost.com/dedicated-hosting?clickid=0cf85ec7N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/dedicated-hosting?clickid=0cf85ec7N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/dedicated-hosting?clickid=0cf85ec7N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9153085112559","gid://shopify/Product/9153085112559","Nokia AI (AI for telecom network optimization)","nokia-ai-telecommunications-ai","Nokia","ACTIVE","","url","https://www.nokia.com/networks","https://www.nokia.com/networks","working","200","https://www.nokia.com/networks/","nokia.com","1","likely_official_website","product_page","Solutions | Nokia.com","Connectivity solutions","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9153085210863","gid://shopify/Product/9153085210863","Amdocs AI (AI for telecom customer experience)","amdocs-ai-telecommunications-ai","Amdocs","ACTIVE","","url","https://www.amdocs.com/ai","https://www.amdocs.com/ai","working","200","https://www.amdocs.com/ai","amdocs.com","0","likely_official_website","product_page","","","","title_token_matches:1 | vendor_token_matches:1"
"9153085276399","gid://shopify/Product/9153085276399","Ericsson AI (AI for 5G network management)","ericsson-ai-telecommunications-ai","Ericsson","ACTIVE","","url","https://www.ericsson.com/en/networks/offerings/artificial-intelligence","https://www.ericsson.com/en/networks/offerings/artificial-intelligence","unreachable","403","https://www.ericsson.com/en/networks/offerings/artificial-intelligence","ericsson.com","0","likely_official_website","unreachable","Just a moment...","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9153085341935","gid://shopify/Product/9153085341935","Ciena Blue Planet (AI for network automation)","ciena-blue-planet-telecommunications-ai","Ciena","ACTIVE","","url","https://www.blueplanet.com/","https://www.blueplanet.com/","working","200","https://www.blueplanet.com/","blueplanet.com","0","likely_official_website","product_page","Blue Planet - transformational software solutions from Ciena","Build autonomous networks with Blue Planet that think and thrive","","title_token_matches:5 | vendor_token_matches:1"
"9153085440239","gid://shopify/Product/9153085440239","Huawei AI (AI for telecom infrastructure analytics)","huawei-ai-telecommunications-ai","Huawei","ACTIVE","","url","https://carrier.huawei.com/en/products/core-network","https://carrier.huawei.com/en/products/core-network","unreachable","403","https://carrier.huawei.com/en/products/core-network","carrier.huawei.com","0","likely_official_website","unreachable","Access Denied","Access Denied","http_403","title_token_matches:1 | vendor_token_matches:1 | http_403"
"9153085538543","gid://shopify/Product/9153085538543","CommScope AI (AI for network performance monitoring)","commscope-ai-telecommunications-ai","CommScope","ACTIVE","","url","https://www.commscope.com/","https://www.commscope.com/","working","200","https://www.commscope.com/","commscope.com","0","likely_official_website","product_page","CommScope | now meets next","CommScope is now part of the Amphenol family","","title_token_matches:1 | vendor_token_matches:1"
